99.204,-46.948
99.205,-46.9104
99.206,-46.9992
99.207,-47.1199
99.208,-46.954
99.209,-46.972
99.21,-47.0875
99.211,-46.9534
99.212,-46.8924
99.213,-46.8717
99.214,-46.7376
99.215,-46.8224
99.216,-46.8406
99.217,-46.5842
99.218,-46.8059
99.219,-46.6124
99.22,-46.4711
99.221,-46.8562
99.222,-46.996
99.223,-46.9844
99.224,-46.5172
99.225,-43.7878
99.226,-41.802
99.227,-44.8476
99.228,-46.541
99.229,-46.6253
99.23,-46.9438
99.231,-46.7129
99.232,-46.7139
99.233,-46.6296
99.234,-46.7515
99.235,-47.0944
99.236,-46.8079
99.237,-46.9346
99.238,-46.9515
99.239,-46.9165
99.24,-46.8082
99.241,-46.6705
99.242,-46.6494
99.243,-46.9085
99.244,-46.6096
99.245,-46.6624
99.246,-46.6025
99.247,-46.8143
99.248,-46.842
99.249,-46.7261
99.25,-46.501
99.251,-46.7046
99.252,-46.4477
99.253,-46.7336
99.254,-46.7801
99.255,-46.481
99.256,-46.6757
99.257,-46.8534
99.258,-46.8004
99.259,-46.5734
99.26,-46.6157
99.261,-46.3654
99.262,-46.609
99.263,-46.5528
99.264,-46.362
99.265,-46.0796
99.266,-46.4317
99.267,-46.6807
99.268,-46.4052
99.269,-46.667
99.27,-46.4612
99.271,-46.2255
99.272,-46.1263
99.273,-46.2652
99.274,-46.2398
99.275,-46.5955
99.276,-46.3121
99.277,-46.1931
99.278,-46.3459
99.279,-46.5528
99.28,-46.5414
99.281,-46.3861
99.282,-46.7531
99.283,-46.5517
99.284,-46.4318
99.285,-46.7437
99.286,-46.5791
99.287,-46.2244
99.288,-46.3777
99.289,-46.2925
99.29,-46.4041
99.291,-46.4692
99.292,-46.4621
99.293,-46.3367
99.294,-46.4062
99.295,-46.4561
99.296,-46.719
99.297,-46.4664
99.298,-46.3058
99.299,-46.3318
99.3,-46.2646
99.301,-46.1976
99.302,-46.0592
99.303,-46.2528
99.304,-46.2277
99.305,-46.5299
99.306,-46.7156
99.307,-46.4983
99.308,-46.3765
99.309,-46.4011
99.31,-46.5429
99.311,-46.4022
99.312,-46.5296
99.313,-46.4917
99.314,-46.3464
99.315,-46.29
99.316,-46.4622
99.317,-46.354
99.318,-46.6778
99.319,-46.3372
99.32,-46.2895
99.321,-46.319
99.322,-46.3717
99.323,-46.3033
99.324,-46.2206
99.325,-46.238
99.326,-46.3075
99.327,-46.3983
99.328,-46.3777
99.329,-46.3447
99.33,-46.1903
99.331,-46.6345
99.332,-46.5952
99.333,-46.4946
99.334,-46.3093
99.335,-46.0808
99.336,-46.1691
99.337,-46.2846
99.338,-46.3506
99.339,-46.129
99.34,-46.1149
99.341,-46.4051
99.342,-46.5542
99.343,-46.2867
99.344,-45.837
99.345,-46.155
99.346,-46.0939
99.347,-46.2872
99.348,-46.5055
99.349,-46.5357
99.35,-46.3929
99.351,-46.4132
99.352,-46.4857
99.353,-46.21
99.354,-46.1423
99.355,-46.1358
99.356,-46.1405
99.357,-46.2665
99.358,-46.1586
99.359,-46.0901
99.36,-46.3832
99.361,-46.3428
99.362,-46.1099
99.363,-46.4084
99.364,-46.3619
99.365,-46.3114
99.366,-46.1005
99.367,-46.3025
99.368,-46.44
99.369,-46.8217
99.37,-46.4728
99.371,-46.3365
99.372,-46.3669
99.373,-46.4166
99.374,-46.6357
99.375,-46.3788
99.376,-46.0247
99.377,-46.2819
99.378,-46.2605
99.379,-46.4104
99.38,-46.181
99.381,-46.1799
99.382,-45.6605
99.383,-45.8159
99.384,-46.3134
99.385,-46.2384
99.386,-46.2132
99.387,-46.3221
99.388,-46.434
99.389,-46.4283
99.39,-46.4269
99.391,-46.2851
99.392,-46.1365
99.393,-46.4951
99.394,-46.3568
99.395,-46.5268
99.396,-46.3167
99.397,-46.2959
99.398,-46.2941
99.399,-46.272
99.4,-46.7045
99.401,-46.3317
99.402,-46.3662
99.403,-46.5689
99.404,-46.3568
99.405,-46.3365
99.406,-46.1441
99.407,-46.1509
99.408,-46.4717
99.409,-46.4626
99.41,-46.4542
99.411,-46.447
99.412,-46.3937
99.413,-46.4875
99.414,-46.5179
99.415,-46.2018
99.416,-46.2967
99.417,-46.2505
99.418,-46.2412
99.419,-46.5445
99.42,-46.253
99.421,-46.0883
99.422,-46.226
99.423,-46.4903
99.424,-46.3568
99.425,-46.2496
99.426,-46.318
99.427,-46.5965
99.428,-46.295
99.429,-46.1738
99.43,-46.0897
99.431,-46.4873
99.432,-46.698
99.433,-46.1826
99.434,-46.1705
99.435,-46.2819
99.436,-46.096
99.437,-46.4072
99.438,-46.4685
99.439,-46.224
99.44,-46.4351
99.441,-46.403
99.442,-46.498
99.443,-46.591
99.444,-46.5842
99.445,-46.4092
99.446,-46.4926
99.447,-46.8515
99.448,-46.6194
99.449,-46.3472
99.45,-46.4755
99.451,-46.2116
99.452,-46.5756
99.453,-46.7231
99.454,-46.6684
99.455,-46.4337
99.456,-46.4162
99.457,-46.6261
99.458,-46.5621
99.459,-46.6992
99.46,-46.6323
99.461,-46.3295
99.462,-46.2489
99.463,-46.6139
99.464,-46.7527
99.465,-46.3412
99.466,-46.2475
99.467,-46.5852
99.468,-46.6113
99.469,-46.3448
99.47,-46.5286
99.471,-46.5381
99.472,-46.6226
99.473,-46.6968
99.474,-46.7363
99.475,-46.5385
99.476,-46.4849
99.477,-46.3367
99.478,-46.4419
99.479,-46.7827
99.48,-46.7619
99.481,-46.6389
99.482,-46.4214
99.483,-46.7871
99.484,-46.4888
99.485,-46.4423
99.486,-46.2277
99.487,-46.6533
99.488,-46.948
99.489,-46.5287
99.49,-46.6515
99.491,-46.8103
99.492,-46.5672
99.493,-46.4919
99.494,-46.3247
99.495,-46.179
99.496,-46.4485
99.497,-46.3697
99.498,-46.4549
99.499,-46.4311
99.5,-46.4013
99.501,-46.5556
99.502,-46.477
99.503,-46.8144
99.504,-46.7095
99.505,-46.5569
99.506,-46.4643
99.507,-46.4918
99.508,-46.7837
99.509,-46.7487
99.51,-46.7367
99.511,-46.6689
99.512,-46.6354
99.513,-46.68
99.514,-46.5798
99.515,-46.3678
99.516,-46.4352
99.517,-46.6333
99.518,-47.2145
99.519,-46.7336
99.52,-46.504
99.521,-46.6181
99.522,-46.7692
99.523,-46.7057
99.524,-46.882
99.525,-46.5167
99.526,-46.8975
99.527,-46.8941
99.528,-46.7272
99.529,-47.037
99.53,-46.5476
99.531,-46.4264
99.532,-46.4716
99.533,-46.7974
99.534,-46.9902
99.535,-46.81
99.536,-46.8706
99.537,-46.6095
99.538,-46.7987
99.539,-47.0402
99.54,-46.7861
99.541,-46.7061
99.542,-47.2317
99.543,-47.0453
99.544,-46.8396
99.545,-46.8631
99.546,-46.867
99.547,-46.5918
99.548,-46.6893
99.549,-46.7267
99.55,-46.6151
99.551,-46.6254
99.552,-46.7868
99.553,-46.7472
99.554,-46.7918
99.555,-46.6174
99.556,-47.0349
99.557,-46.9157
99.558,-46.5228
99.559,-46.7183
99.56,-46.7919
99.561,-46.5559
99.562,-46.5624
99.563,-46.8801
99.564,-46.9401
99.565,-46.9839
99.566,-46.7713
99.567,-46.7077
99.568,-46.9406
99.569,-46.6506
99.57,-46.3085
99.571,-46.2689
99.572,-46.8478
99.573,-46.6106
99.574,-46.7766
99.575,-46.487
99.576,-46.3343
99.577,-46.7709
99.578,-46.8083
99.579,-46.8852
99.58,-46.7363
99.581,-46.6575
99.582,-46.7405
99.583,-46.707
99.584,-46.6766
99.585,-46.7383
99.586,-47.0875
99.587,-46.9341
99.588,-46.7315
99.589,-46.7778
99.59,-46.969
99.591,-46.9645
99.592,-47.0737
99.593,-46.8691
99.594,-47.0806
99.595,-46.9612
99.596,-46.729
99.597,-46.6024
99.598,-46.7683
99.599,-46.8542
99.6,-46.9892
99.601,-47.1568
99.602,-46.8355
99.603,-46.7518
99.604,-46.7878
99.605,-46.9842
99.606,-47.0441
99.607,-46.8734
99.608,-46.9345
99.609,-47.3452
99.61,-46.7342
99.611,-46.8062
99.612,-46.8128
99.613,-46.7655
99.614,-46.7809
99.615,-47.0325
99.616,-46.9812
99.617,-46.7276
99.618,-46.7071
99.619,-47.0087
99.62,-47.1099
99.621,-46.9865
99.622,-46.6767
99.623,-46.6582
99.624,-46.6124
99.625,-46.6078
99.626,-46.8406
99.627,-47.2757
99.628,-47.0536
99.629,-46.9368
99.63,-47.1226
99.631,-46.8144
99.632,-46.9528
99.633,-46.8348
99.634,-46.8283
99.635,-47.1854
99.636,-47.0261
99.637,-46.8836
99.638,-46.6922
99.639,-46.7756
99.64,-47.047
99.641,-46.9555
99.642,-46.8943
99.643,-47.1406
99.644,-47.2533
99.645,-47.3092
99.646,-47.2317
99.647,-47.3961
99.648,-47.3301
99.649,-46.9109
99.65,-46.8821
99.651,-46.9059
99.652,-47.0907
99.653,-47.1063
99.654,-46.9318
99.655,-47.06
99.656,-47.1156
99.657,-46.898
99.658,-46.6834
99.659,-46.8994
99.66,-47.1104
99.661,-47.201
99.662,-47.0478
99.663,-46.6859
99.664,-46.5271
99.665,-47.0371
99.666,-47.0649
99.667,-47.14
99.668,-46.9386
99.669,-46.74
99.67,-46.9358
99.671,-46.8648
99.672,-46.8385
99.673,-46.7715
99.674,-47.134
99.675,-46.9631
99.676,-47.0933
99.677,-47.3359
99.678,-46.9023
99.679,-46.9412
99.68,-46.9976
99.681,-46.8609
99.682,-46.7691
99.683,-47.0369
99.684,-47.1808
99.685,-47.2972
99.686,-47.2913
99.687,-47.0763
99.688,-46.7843
99.689,-46.9213
99.69,-46.9284
99.691,-46.913
99.692,-47.1399
99.693,-47.3437
99.694,-47.2772
99.695,-47.3904
99.696,-46.9805
99.697,-46.9825
99.698,-46.9372
99.699,-46.8054
99.7,-47.0968
99.701,-47.0061
99.702,-46.922
99.703,-47.1073
99.704,-46.9368
99.705,-46.9
99.706,-46.9329
99.707,-46.8508
99.708,-46.9778
99.709,-47.3029
99.71,-47.3513
99.711,-47.1765
99.712,-47.0082
99.713,-46.6707
99.714,-46.6106
99.715,-46.8186
99.716,-46.8789
99.717,-46.8256
99.718,-46.9986
99.719,-47.2031
99.72,-47.1189
99.721,-47.0429
99.722,-47.1171
99.723,-46.8991
99.724,-46.8441
99.725,-46.9178
99.726,-47.2471
99.727,-47.0668
99.728,-46.8532
99.729,-46.9759
99.73,-47.1277
99.731,-47.2524
99.732,-47.1392
99.733,-47.0121
99.734,-46.9059
99.735,-47.0888
99.736,-46.9493
99.737,-47.3141
99.738,-47.1827
99.739,-47.0702
99.74,-46.8812
99.741,-47.0558
99.742,-46.8598
99.743,-46.6661
99.744,-46.4868
99.745,-46.6329
99.746,-46.7916
99.747,-47.1049
99.748,-46.8884
99.749,-47.0468
99.75,-47.0224
99.751,-46.623
99.752,-46.8049
99.753,-47.0492
99.754,-46.9877
99.755,-46.9345
99.756,-46.9179
99.757,-47.0531
99.758,-47.0225
99.759,-46.9684
99.76,-47.2477
99.761,-47.3477
99.762,-47.044
99.763,-46.8542
99.764,-46.8107
99.765,-47.1116
99.766,-47.2378
99.767,-47.0312
99.768,-46.8672
99.769,-46.7209
99.77,-46.8835
99.771,-46.8754
99.772,-47.0236
99.773,-47.0389
99.774,-47.0175
99.775,-46.9415
99.776,-47.1017
99.777,-46.8841
99.778,-46.6631
99.779,-46.822
99.78,-47.1527
99.781,-46.9865
99.782,-47.127
99.783,-47.1443
99.784,-47.1894
99.785,-47.2292
99.786,-47.2009
99.787,-47.0071
99.788,-47.0297
99.789,-46.9486
99.79,-47.0785
99.791,-46.7944
99.792,-47.2425
99.793,-47.0694
99.794,-46.8385
99.795,-46.9112
99.796,-46.8217
99.797,-46.8702
99.798,-46.9557
99.799,-47.0854
99.8,-47.1224
99.801,-46.8928
99.802,-46.677
99.803,-46.6207
99.804,-47.142
99.805,-46.7896
99.806,-46.9149
99.807,-46.7774
99.808,-47.1669
99.809,-47.0154
99.81,-47.2096
99.811,-46.7986
99.812,-46.7663
99.813,-46.7276
99.814,-46.9204
99.815,-46.8915
99.816,-46.8636
99.817,-46.7102
99.818,-46.2357
99.819,-46.7669
99.82,-46.8612
99.821,-46.8166
99.822,-46.9573
99.823,-47.1867
99.824,-47.0676
99.825,-46.8363
99.826,-47.0127
99.827,-46.9608
99.828,-46.6745
99.829,-46.7269
99.83,-46.72
99.831,-46.7329
99.832,-46.9975
99.833,-46.858
99.834,-47.0968
99.835,-46.8598
99.836,-46.6985
99.837,-47.4686
99.838,-47.0307
99.839,-46.8963
99.84,-46.9894
99.841,-47.2283
99.842,-47.099
99.843,-47.2287
99.844,-46.9635
99.845,-47.0372
99.846,-46.8036
99.847,-46.9553
99.848,-46.955
99.849,-46.9729
99.85,-47.2082
99.851,-47.2261
99.852,-46.8867
99.853,-46.77
99.854,-46.6664
99.855,-46.8837
99.856,-46.9564
99.857,-46.7637
99.858,-46.8734
99.859,-46.7914
99.86,-46.8992
99.861,-46.7693
99.862,-46.9338
99.863,-47.184
99.864,-47.002
99.865,-46.8327
99.866,-47.1712
99.867,-46.9437
99.868,-46.9496
99.869,-46.9913
99.87,-46.9832
99.871,-46.7827
99.872,-46.7562
99.873,-46.7895
99.874,-46.9711
99.875,-46.6251
99.876,-46.4937
99.877,-47.011
99.878,-47.1531
99.879,-46.9791
99.88,-46.7705
99.881,-46.7172
99.882,-46.8214
99.883,-46.4878
99.884,-46.4498
99.885,-46.9097
99.886,-46.9789
99.887,-46.8543
99.888,-46.8377
99.889,-46.8464
99.89,-46.7224
99.891,-46.9756
99.892,-46.8196
99.893,-46.9271
99.894,-47.0771
99.895,-46.8537
99.896,-46.8087
99.897,-46.9219
99.898,-46.7864
99.899,-46.831
99.9,-46.8894
99.901,-46.9185
99.902,-46.7691
99.903,-46.7423
99.904,-46.7937
99.905,-46.8731
99.906,-46.8376
99.907,-46.7231
99.908,-46.9143
99.909,-47.0708
99.91,-46.8534
99.911,-46.9166
99.912,-47.0194
99.913,-46.9883
99.914,-46.8462
99.915,-46.9691
99.916,-47.047
99.917,-47.118
99.918,-46.8411
99.919,-46.9176
99.92,-46.9687
99.921,-46.8253
99.922,-46.7904
99.923,-46.8639
99.924,-47.113
99.925,-46.8448
99.926,-46.5358
99.927,-46.6272
99.928,-46.9581
99.929,-46.8917
99.93,-46.8006
99.931,-46.7323
99.932,-47.0147
99.933,-47.1378
99.934,-46.7769
99.935,-46.7081
99.936,-46.6265
99.937,-46.8402
99.938,-47.0844
99.939,-46.9132
99.94,-46.5908
99.941,-46.595
99.942,-46.6575
99.943,-46.7474
99.944,-46.5081
99.945,-46.5241
99.946,-46.9457
99.947,-46.8907
99.948,-46.7366
99.949,-46.7003
99.95,-46.5662
99.951,-46.4901
99.952,-46.4961
99.953,-46.673
99.954,-46.8208
99.955,-46.7887
99.956,-46.6482
99.957,-46.8297
99.958,-47.0775
99.959,-46.7776
99.96,-46.8172
99.961,-46.8548
99.962,-46.9615
99.963,-46.7984
99.964,-46.7803
99.965,-46.71
99.966,-46.9834
99.967,-46.8488
99.968,-46.6519
99.969,-46.5983
99.97,-46.6957
99.971,-46.629
99.972,-46.6184
99.973,-46.5835
99.974,-46.8606
99.975,-46.6885
99.976,-46.6576
99.977,-46.9107
99.978,-46.7419
99.979,-46.6152
99.98,-46.5806
99.981,-46.713
99.982,-46.7037
99.983,-46.6883
99.984,-46.7724
99.985,-46.8756
99.986,-46.7197
99.987,-46.8694
99.988,-46.9927
99.989,-46.9226
99.99,-46.7797
99.991,-46.5978
99.992,-46.7724
99.993,-46.9239
99.994,-46.6351
99.995,-46.6595
99.996,-46.7023
99.997,-46.8281
99.998,-46.7103
99.999,-41.216
100,-36.9934
100.001,-41.1304
100.002,-46.956
100.003,-46.9573
100.004,-46.8816
100.005,-46.5575
100.006,-46.7477
100.007,-46.8682
100.008,-47.0249
100.009,-47.0509
100.01,-47.0913
100.011,-46.6586
100.012,-46.5223
100.013,-46.788
100.014,-46.7744
100.015,-47.0857
100.016,-46.7831
100.017,-46.6584
100.018,-46.6144
100.019,-46.798
100.02,-46.7291
100.021,-46.707
100.022,-46.8049
100.023,-46.8911
100.024,-46.9735
100.025,-46.617
100.026,-46.8787
100.027,-47.0362
100.028,-47.005
100.029,-46.6396
100.03,-46.536
100.031,-46.7392
100.032,-47.0639
100.033,-46.835
100.034,-46.8821
100.035,-46.8802
100.036,-47.0103
100.037,-46.9903
100.038,-46.9582
100.039,-46.9915
100.04,-46.9428
100.041,-46.8728
100.042,-46.7156
100.043,-46.6642
100.044,-47.0353
100.045,-46.7317
100.046,-46.725
100.047,-47.0806
100.048,-47.0267
100.049,-46.6951
100.05,-46.8185
100.051,-47.1112
100.052,-46.949
100.053,-46.9794
100.054,-47.2036
100.055,-47.2099
100.056,-46.9991
100.057,-46.4795
100.058,-46.5498
100.059,-46.8732
100.06,-46.9157
100.061,-47.1567
100.062,-46.9676
100.063,-46.7272
100.064,-46.5733
100.065,-46.6273
100.066,-47.1968
100.067,-47.1894
100.068,-46.8408
100.069,-46.8386
100.07,-46.9452
100.071,-47.2152
100.072,-47.1192
100.073,-46.9493
100.074,-47.0488
100.075,-47.2761
100.076,-47.2703
100.077,-47.2435
100.078,-46.952
100.079,-46.9935
100.08,-46.7451
100.081,-46.883
100.082,-47.0476
100.083,-47.201
100.084,-47.2331
100.085,-47.2128
100.086,-47.1295
100.087,-47.1126
100.088,-47.0368
100.089,-47.0839
100.09,-47.1041
100.091,-46.8826
100.092,-46.8507
100.093,-46.9751
100.094,-46.7726
100.095,-46.8283
100.096,-46.9376
100.097,-46.9424
100.098,-46.7391
100.099,-47.0221
100.1,-46.9556
100.101,-46.7992
100.102,-47.2099
100.103,-47.2139
100.104,-47.2444
100.105,-47.035
100.106,-46.7805
100.107,-46.8092
100.108,-46.7211
100.109,-46.8558
100.11,-46.9635
100.111,-46.9071
100.112,-46.9843
100.113,-47.0254
100.114,-47.0909
100.115,-46.9978
100.116,-46.8583
100.117,-47.2117
100.118,-47.0694
100.119,-47.0987
100.12,-47.0074
100.121,-47.0851
100.122,-46.697
100.123,-46.993
100.124,-47.2883
100.125,-47.0873
100.126,-47.2884
100.127,-47.2515
100.128,-47.1933
100.129,-47.2403
100.13,-47.2704
100.131,-47.2532
100.132,-47.2377
100.133,-47.052
100.134,-47.3063
100.135,-47.1651
100.136,-47.0316
100.137,-47.1347
100.138,-47.2726
100.139,-47.2491
100.14,-47.3369
100.141,-47.2275
100.142,-47.0827
100.143,-47.0464
100.144,-47.1194
100.145,-47.2617
100.146,-47.4398
100.147,-47.2819
100.148,-46.9557
100.149,-47.3172
100.15,-47.3603
100.151,-47.2954
100.152,-47.0004
100.153,-47.4118
100.154,-47.2043
100.155,-47.0779
100.156,-47.0406
100.157,-46.9781
100.158,-47.2661
100.159,-47.4509
100.16,-47.3283
100.161,-47.5043
100.162,-47.2008
100.163,-47.3115
100.164,-47.3377
100.165,-47.3358
100.166,-47.2375
100.167,-47.329
100.168,-47.0854
100.169,-47.2061
100.17,-47.1502
100.171,-47.1316
100.172,-47.404
100.173,-47.3746
100.174,-47.2295
100.175,-47.4282
100.176,-47.0778
100.177,-46.7627
100.178,-46.9263
100.179,-46.9284
100.18,-46.8527
100.181,-47.1805
100.182,-47.1992
100.183,-47.1342
100.184,-47.1012
100.185,-47.0927
100.186,-47.1047
100.187,-47.2933
100.188,-47.0092
100.189,-47.1386
100.19,-47.2667
100.191,-47.2087
100.192,-47.0325
100.193,-47.2797
100.194,-47.3334
100.195,-47.4374
100.196,-47.2278
100.197,-47.4321
100.198,-47.5373
100.199,-47.6398
100.2,-47.3832
100.201,-47.4031
100.202,-47.3408
100.203,-47.0539
100.204,-47.3527
100.205,-47.4449
100.206,-47.108
100.207,-47.2594
100.208,-47.332
100.209,-47.0439
100.21,-47.3195
100.211,-47.1276
100.212,-47.2701
100.213,-47.3923
100.214,-47.5456
100.215,-47.6373
100.216,-47.3396
100.217,-47.4141
100.218,-47.1555
100.219,-47.1686
100.22,-47.4324
100.221,-47.4286
100.222,-47.3307
100.223,-47.3276
100.224,-47.3144
100.225,-47.2575
100.226,-47.2998
100.227,-47.7446
100.228,-47.6609
100.229,-47.4318
100.23,-47.3402
100.231,-47.3494
100.232,-47.821
100.233,-47.631
100.234,-47.4566
100.235,-47.4579
100.236,-47.2197
100.237,-47.0371
100.238,-47.282
100.239,-47.6192
100.24,-47.2426
100.241,-47.4019
100.242,-47.5611
100.243,-47.3135
100.244,-47.306
100.245,-47.488
100.246,-47.3778
100.247,-47.0847
100.248,-47.138
100.249,-47.5046
100.25,-47.3896
100.251,-47.4838
100.252,-47.6079
100.253,-47.5453
100.254,-47.5687
100.255,-47.8154
100.256,-47.5753
100.257,-47.2704
100.258,-47.4209
100.259,-46.9806
100.26,-47.266
100.261,-47.2901
100.262,-47.5788
100.263,-47.447
100.264,-47.0354
100.265,-47.0534
100.266,-47.5023
100.267,-47.4794
100.268,-47.3589
100.269,-47.3932
100.27,-47.5374
100.271,-47.4253
100.272,-47.4264
100.273,-47.5195
100.274,-47.5334
100.275,-47.3391
100.276,-47.1394
100.277,-47.4047
100.278,-47.371
100.279,-47.542
100.28,-47.6624
100.281,-47.4268
100.282,-47.7249
100.283,-47.6314
100.284,-47.5449
100.285,-47.4349
100.286,-47.0099
100.287,-47.3948
100.288,-47.6081
100.289,-47.5595
100.29,-47.5168
100.291,-47.6567
100.292,-47.7389
100.293,-47.6268
100.294,-47.3892
100.295,-47.428
100.296,-47.8365
100.297,-47.6627
100.298,-47.3567
100.299,-47.6469
100.3,-47.3769
100.301,-47.3
100.302,-47.3338
100.303,-47.6464
100.304,-47.5734
100.305,-47.5494
100.306,-47.5423
100.307,-47.5336
100.308,-47.533
100.309,-47.4887
100.31,-47.2874
100.311,-47.4313
100.312,-47.4543
100.313,-47.4199
100.314,-47.4246
100.315,-47.3815
100.316,-47.6398
100.317,-47.4282
100.318,-47.302
100.319,-47.3277
100.32,-47.4145
100.321,-47.6448
100.322,-47.3607
100.323,-47.4133
100.324,-47.5446
100.325,-47.1852
100.326,-47.1633
100.327,-47.4043
100.328,-47.4048
100.329,-47.4721
100.33,-47.5476
100.331,-47.3103
100.332,-47.4022
100.333,-47.509
100.334,-47.6195
100.335,-47.5266
100.336,-47.3943
100.337,-47.5366
100.338,-47.0486
100.339,-46.976
100.34,-47.0513
100.341,-47.2951
100.342,-47.4368
100.343,-47.3614
100.344,-47.2794
100.345,-47.5991
100.346,-47.4286
100.347,-47.117
100.348,-47.4426
100.349,-47.8165
100.35,-47.3039
100.351,-47.4983
100.352,-47.4936
100.353,-47.659
100.354,-47.4532
100.355,-47.343
100.356,-47.4294
100.357,-47.6274
100.358,-47.5863
100.359,-47.5699
100.36,-47.2539
100.361,-47.5635
100.362,-47.6996
100.363,-47.4108
100.364,-47.0975
100.365,-47.4179
100.366,-47.1194
100.367,-47.1587
100.368,-47.3383
100.369,-47.4626
100.37,-47.4124
100.371,-47.503
100.372,-47.5803
100.373,-47.5091
100.374,-47.2948
100.375,-47.4492
100.376,-47.4421
100.377,-47.4146
100.378,-47.3955
100.379,-47.5604
100.38,-47.4895
100.381,-47.4945
100.382,-47.3481
100.383,-47.4975
100.384,-47.4053
100.385,-47.405
100.386,-47.6077
100.387,-47.6768
100.388,-47.3066
100.389,-47.2009
100.39,-47.229
100.391,-47.4727
100.392,-47.4323
100.393,-47.2487
100.394,-47.4067
100.395,-47.4216
100.396,-47.5344
100.397,-47.6988
100.398,-47.3038
100.399,-47.4275
100.4,-47.2152
100.401,-47.6146
100.402,-47.6764
100.403,-47.2384
100.404,-47.3414
100.405,-47.1974
100.406,-47.2529
100.407,-47.3927
100.408,-47.2482
100.409,-47.1947
100.41,-47.1277
100.411,-47.4465
100.412,-47.4637
100.413,-47.4618
100.414,-47.2827
